Index,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Paperless_Billing,Monthly_Charges,Total_Charges,Internet_Service_DSL,Internet_Service_Fiber optic,Internet_Service_No,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment_Method_Bank transfer (automatic),Payment_Method_Credit card (automatic),Payment_Method_Electronic check,Payment_Method_Mailed check,x_kpca_rbf,y_kpca_rbf,z_kpca_rbf
154,0,0,1,0,65,1,1,0,1,1,0,1,1,1,105.5,6985.65,0,1,0,1,0,0,0,0,1,0,-0.30445076606889576,-0.10896298672705654,-0.1921503003734844
155,1,1,1,0,56,1,1,1,0,1,0,1,1,1,104.55,5794.65,0,1,0,0,1,0,1,0,0,0,-0.1477829920774547,-0.21084006889520723,-0.058871655309830545
156,1,0,1,0,10,1,1,0,0,0,0,0,1,1,85.25,855.3,0,1,0,1,0,0,0,0,1,0,-0.31823900959006335,0.34213072782214005,-0.19617726444803923
157,0,0,1,0,43,1,0,0,0,0,0,1,0,0,56.15,2499.3,1,0,0,1,0,0,0,0,1,0,-0.053060921075513974,0.1396709754168544,0.11849997619723224
158,1,0,0,0,1,1,0,0,0,0,0,1,1,1,89.55,89.55,0,1,0,1,0,0,0,0,1,0,-0.3227535235217411,0.39889797901209817,-0.12274471217420947
159,1,1,1,0,20,1,1,0,0,0,0,1,1,1,94.55,1899.65,0,1,0,1,0,0,0,0,1,0,-0.3575176685747328,0.19121281250314195,-0.27306875264174285
160,1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.7,45.7,1,0,0,1,0,0,0,0,0,1,0.15934637696976278,0.30466079825132647,0.382785707547161
161,0,1,0,0,2,1,1,0,1,0,0,0,1,0,89.5,161.5,0,1,0,1,0,0,0,0,1,0,-0.24063664501496176,0.2020090170919699,-0.12671237695194035
162,0,0,0,0,3,1,0,0,0,0,0,0,0,1,69.55,222.3,0,1,0,1,0,0,1,0,0,0,-0.08570640917269001,0.3210709590951587,0.02776806177054825
163,0,0,0,0,1,1,0,0,0,1,0,0,0,1,74.6,74.6,0,1,0,1,0,0,0,0,0,1,-0.032193315789645745,0.2969933808529229,0.10275390829712573
164,0,1,0,0,8,1,0,0,0,0,0,0,0,0,19.65,164.3,0,0,1,1,0,0,0,0,1,0,0.12404006849348906,0.20734720440944981,0.010958176285435871
165,1,0,1,0,2,1,0,0,0,0,0,0,0,0,19.85,35.9,0,0,1,0,1,0,0,0,0,1,0.37385855512220356,0.05520962670336071,-0.04256197460416786
166,0,0,0,0,4,0,0,0,0,0,0,0,0,1,24.25,96.05,1,0,0,1,0,0,0,0,0,1,0.10601696402577457,0.10298384574510625,0.3361620257439762
167,0,0,0,0,2,1,0,0,0,0,0,0,0,0,69.65,145.15,0,1,0,1,0,0,0,0,1,0,-0.1351301176976508,0.4830085692101748,0.008944046054165967
168,0,0,0,0,4,1,0,0,0,0,0,0,0,0,45.65,191.05,1,0,0,1,0,0,0,0,0,1,0.2129435449004427,0.2750055258950579,0.3665005643746164
169,0,0,0,0,1,1,1,0,0,0,0,0,0,1,75.05,75.05,0,1,0,1,0,0,0,0,0,1,-0.05249792182555821,0.34961657468713553,0.04479679175043167
170,1,1,0,0,52,0,0,0,1,0,0,1,1,1,49.15,2550.9,1,0,0,1,0,0,0,0,1,0,-0.09264674079897077,-0.034176890886482875,0.11004421059726452
171,0,0,0,0,2,0,0,0,0,0,0,0,1,1,34.7,62.25,1,0,0,1,0,0,0,0,1,0,-0.038718252179381615,0.12109401627732115,0.2570270499342288
172,1,0,1,0,1,1,0,0,0,0,0,0,1,0,80.0,80.0,0,1,0,1,0,0,0,0,1,0,-0.18666984130588896,0.3327751319760872,-0.06804143579612758
173,1,1,0,0,2,1,0,1,0,0,0,0,0,1,49.25,91.1,1,0,0,1,0,0,0,0,1,0,-0.06967373335026125,0.19834437813925687,0.1840926025688192
174,0,0,0,0,3,1,1,0,0,0,0,0,0,1,75.1,270.7,0,1,0,1,0,0,0,1,0,0,-0.13401705076042092,0.27920832958161407,-0.03386955685944135
175,1,0,1,0,3,1,0,0,0,1,0,0,0,1,50.15,168.15,1,0,0,1,0,0,0,0,1,0,-0.06028725480749322,0.23208713813119344,0.1939147130875627
176,0,0,0,0,25,1,0,1,1,0,0,0,0,1,79.85,2015.35,0,1,0,1,0,0,1,0,0,0,-0.1253611192812592,0.1095147769927448,0.04057055563548287
177,1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.55,19.55,0,0,1,1,0,0,0,0,0,1,0.44509389594441034,0.27950265787389883,0.11794348547218901
178,0,0,1,0,4,1,1,0,0,0,0,0,1,1,85.95,381.3,0,1,0,1,0,0,0,0,1,0,-0.3098443048893864,0.34804430760313376,-0.18511448691380983
179,1,0,0,0,3,1,0,0,0,0,0,0,0,1,45.35,141.5,1,0,0,1,0,0,0,0,1,0,-0.02753706091224753,0.3931804372558757,0.28278019446068037
180,1,1,1,0,33,1,1,0,0,0,0,1,1,1,94.5,3105.55,0,1,0,1,0,0,0,0,1,0,-0.35763509361525475,0.14854588388332635,-0.2799874343527512
181,0,1,0,0,30,1,1,1,1,1,0,0,0,0,91.7,2758.15,0,1,0,1,0,0,0,1,0,0,-0.13352928828180086,-0.039692785855748446,-0.020301965587931483
182,0,0,0,0,45,1,1,0,0,1,1,0,0,1,87.25,3941.7,0,1,0,1,0,0,0,0,1,0,-0.25909496427234524,0.1315279253939878,-0.09875668503607798
183,1,0,0,0,10,1,1,1,0,0,0,1,1,0,98.55,1008.55,0,1,0,1,0,0,0,0,1,0,-0.2684805863224929,0.1920659991674111,-0.11108036140993398
184,1,1,0,0,20,1,1,0,0,1,0,1,1,1,98.55,1842.8,0,1,0,1,0,0,0,0,1,0,-0.36041076835085895,0.16830428780057652,-0.2448149036880733
185,0,0,0,0,15,1,0,0,1,0,0,0,1,1,85.9,1269.55,0,1,0,1,0,0,1,0,0,0,-0.1732710748245056,0.16410069391494522,-0.018833575169855923
186,0,0,0,0,22,1,0,0,0,0,0,1,1,0,89.25,1907.85,0,1,0,1,0,0,0,0,1,0,-0.273667441770371,0.30663445982306775,-0.11415214714699781
187,1,0,1,0,3,1,0,0,0,0,0,0,0,1,70.3,208.85,0,1,0,1,0,0,0,0,1,0,-0.2015920236853312,0.45864337887281864,-0.060108737922733566
188,1,0,0,0,15,1,1,0,0,0,0,1,1,1,93.35,1444.65,0,1,0,1,0,0,0,0,1,0,-0.3902928627015539,0.3425532920890925,-0.2290087104376897
189,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.9,19.9,0,0,1,1,0,0,0,0,0,1,0.4386408107176896,0.27603037429517807,0.1085336675764488
190,0,0,1,0,5,1,0,1,0,1,0,0,1,1,88.9,454.15,0,1,0,1,0,0,0,0,0,1,-0.09801507135924566,0.09508405555556135,0.04615829365038306
191,1,0,1,0,33,1,0,0,0,1,0,1,1,1,95.8,3036.75,0,1,0,0,1,0,0,0,1,0,-0.22464341783253802,-0.03522939840895769,-0.11703962809185081
192,1,0,0,0,2,1,1,0,1,0,0,0,0,1,82.0,184.65,0,1,0,1,0,0,0,0,1,0,-0.2741507814861439,0.39175907283107064,-0.09542075175009464
193,1,0,0,0,2,1,0,0,0,0,0,0,0,0,45.35,89.5,1,0,0,1,0,0,0,0,1,0,0.033356937587166506,0.3502596011341078,0.2884899983694834
194,0,0,0,0,1,1,0,0,0,0,1,0,0,1,52.2,52.2,1,0,0,1,0,0,0,0,1,0,-0.048733311932247864,0.27961520603616996,0.2725848290367618
195,0,1,0,0,46,1,1,1,1,1,0,1,1,1,110.0,4874.8,0,1,0,0,1,0,0,0,1,0,-0.20715819245233238,-0.15339287401226961,-0.09747492388634842
196,1,0,0,0,62,1,1,0,0,1,0,1,1,1,96.75,6125.4,0,1,0,0,1,0,0,0,1,0,-0.23022878119678528,-0.12054123154011348,-0.13306871627937183
197,0,0,0,0,10,1,1,0,0,0,1,1,1,1,98.5,1058.25,0,1,0,1,0,0,0,0,1,0,-0.33728387591442194,0.231401957158044,-0.15692435577006253
198,1,0,0,0,6,1,0,0,1,0,0,1,0,1,85.35,489.45,0,1,0,1,0,0,0,0,1,0,-0.2814880680985654,0.36154275921508927,-0.0725736288101705
199,1,0,1,0,40,1,1,0,1,0,0,1,1,1,101.3,4113.1,0,1,0,1,0,0,0,0,1,0,-0.3692947921327532,0.07701474149874857,-0.2440026218750335
200,1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.55,69.55,0,1,0,1,0,0,0,0,1,0,-0.20867048077010264,0.5496702445213696,-0.014414346536580237
201,1,0,0,0,58,1,1,0,1,1,0,1,1,1,103.25,6017.65,0,1,0,0,1,0,1,0,0,0,-0.18070844635078523,-0.21819838265467612,-0.07019323539657547
202,1,0,0,0,70,1,1,1,0,0,1,1,1,1,104.0,7250.15,0,1,0,0,0,1,0,1,0,0,-0.129778018627792,-0.2534867917021183,-0.014285891049415519
203,0,0,0,0,2,1,0,0,0,1,0,0,1,1,86.2,178.7,0,1,0,1,0,0,0,0,0,1,-0.09810603730819346,0.23195726302711503,0.054037114155270904
204,1,0,1,0,21,1,1,0,1,1,1,1,1,1,111.2,2317.1,0,1,0,1,0,0,0,0,1,0,-0.3283253273092273,-0.0012783226603122093,-0.16566458198769693
205,0,0,1,0,16,1,0,0,1,1,0,1,0,1,89.45,1430.25,0,1,0,1,0,0,0,1,0,0,-0.17967246223111638,0.04110265378075705,-0.03755738602633501
206,1,1,1,0,7,1,1,0,0,0,0,1,1,1,95.6,644.35,0,1,0,1,0,0,1,0,0,0,-0.22244835729867998,0.07306462030214095,-0.14670346078016586
207,1,0,1,0,60,1,0,0,1,1,0,1,0,0,90.95,5453.4,0,1,0,0,1,0,0,0,1,0,-0.14566762412215872,-0.1326631835395236,-0.062245600225345234
208,0,0,1,0,50,1,1,1,1,0,1,1,1,0,108.55,5610.7,0,1,0,0,1,0,0,0,1,0,-0.17082238525235097,-0.2080704634446589,-0.041911393513019875
209,0,1,0,0,4,1,0,0,0,0,0,1,0,1,78.85,292.8,0,1,0,1,0,0,0,0,1,0,-0.27136759285507384,0.3586179990344137,-0.12011046193633218
210,1,0,0,0,1,1,0,0,0,0,0,0,0,0,44.4,44.4,1,0,0,1,0,0,0,0,0,1,0.2203893598072687,0.2799604189365698,0.38050679583007774
211,0,1,0,0,55,1,1,0,0,1,0,1,1,1,100.0,5509.3,0,1,0,0,1,0,0,0,1,0,-0.22235962759099767,-0.10132432413460277,-0.1437187656050996
212,0,0,1,0,12,1,0,0,0,0,0,0,0,0,19.8,229.6,0,0,1,0,1,0,1,0,0,0,0.2644146764754663,-0.01259287130416685,-0.09975295493351762
213,1,0,0,0,1,1,0,0,0,0,0,1,1,1,89.9,89.9,0,1,0,1,0,0,0,0,1,0,-0.3234684872471179,0.39949780095526727,-0.1231226157150485
214,0,0,0,0,62,1,1,0,0,1,0,1,1,1,100.15,6413.65,0,1,0,0,1,0,0,0,1,0,-0.22826970594088933,-0.1271923415866284,-0.13047474804734951
215,1,0,0,0,1,1,0,0,1,0,0,0,0,0,50.8,50.8,1,0,0,1,0,0,0,0,1,0,-0.006483436240959366,0.2678328635270871,0.26676108661565984
216,1,1,1,0,20,1,0,0,1,0,0,0,0,1,73.65,1463.5,0,1,0,1,0,0,0,0,1,0,-0.23212669754306106,0.24549728148605215,-0.11150026350939696
217,0,0,0,0,3,1,0,0,1,0,0,1,1,1,95.1,307.4,0,1,0,1,0,0,0,0,1,0,-0.32240341950352286,0.2997155471566313,-0.11728389230528308
218,1,0,0,0,22,1,1,0,0,0,0,1,1,1,94.65,2104.55,0,1,0,1,0,0,0,1,0,0,-0.25067557926861506,0.13127987751065692,-0.1236432966183947
219,1,0,1,0,4,1,0,0,0,1,1,0,0,1,80.6,319.15,0,1,0,1,0,0,0,0,0,1,-0.05138081406717744,0.1430567808426701,0.0828425310433912
220,1,0,1,0,59,1,1,0,0,0,0,0,1,0,85.55,5084.65,0,1,0,0,1,0,0,0,1,0,-0.14469122197629744,-0.06364409624568776,-0.123071343237892
221,0,0,0,0,60,0,0,0,1,0,0,1,1,1,50.8,3027.4,1,0,0,1,0,0,0,0,1,0,-0.09074827977904949,-0.02911114158521322,0.15125184156168767
222,0,0,0,0,15,1,0,1,0,1,1,1,1,0,105.1,1582.75,0,1,0,1,0,0,0,0,1,0,-0.22034728384988414,0.053120981832150166,-0.02153965711789782
223,1,0,0,0,10,1,0,1,1,1,1,1,1,1,110.1,1043.3,0,1,0,1,0,0,0,0,1,0,-0.2535970455563212,0.03215670622134454,-0.04002753957399259
224,0,0,0,0,6,1,0,0,0,1,0,0,1,0,83.9,497.55,0,1,0,1,0,0,0,0,1,0,-0.2158914054691442,0.30552253567375603,-0.04541692991372868
225,0,0,1,0,63,1,1,1,1,1,0,1,0,1,100.55,6215.35,0,1,0,1,0,0,0,0,1,0,-0.255152371350871,-0.10412733048629956,-0.12042578015247353
226,1,0,1,0,50,1,1,0,1,1,0,1,1,1,103.85,5017.9,0,1,0,1,0,0,1,0,0,0,-0.25644015323905495,-0.13765847531838507,-0.1337780924963593
227,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.6,24.6,1,0,0,1,0,0,0,0,1,0,0.03400073922732425,0.12851241567611907,0.2929038956354919
228,0,0,0,0,12,1,0,1,0,0,1,1,1,1,98.9,1120.95,0,1,0,1,0,0,1,0,0,0,-0.17333812519807185,0.03220920743674981,0.012382807292178718
229,0,0,0,0,9,1,1,0,0,1,0,1,1,0,98.3,923.5,0,1,0,1,0,0,0,1,0,0,-0.19313668752225863,0.06354409984338338,-0.07213617004828829
230,1,0,0,0,17,1,0,1,0,0,0,1,1,0,93.85,1625.65,0,1,0,1,0,0,0,0,1,0,-0.2406143939401747,0.21050873728156674,-0.058150879774894956
231,1,1,0,0,9,1,1,0,0,1,0,1,1,1,100.5,918.6,0,1,0,1,0,0,0,0,1,0,-0.3488285899421204,0.18762206376482854,-0.23045670030052615
232,1,1,0,0,10,1,0,0,1,0,0,0,0,1,72.85,688.65,0,1,0,1,0,0,0,0,1,0,-0.23384826876754475,0.3247142530485278,-0.07372622821494641
233,1,1,1,0,1,1,1,0,0,0,0,0,0,1,73.55,73.55,0,1,0,1,0,0,0,0,1,0,-0.25260970269252936,0.3194714218628513,-0.1657901573400755
234,0,1,0,0,3,1,1,0,1,0,0,0,0,1,79.4,205.05,0,1,0,1,0,0,0,0,1,0,-0.26806466619887204,0.29909678700804637,-0.13289269304976462
235,0,0,0,0,13,1,0,0,1,1,0,0,0,1,81.15,952.3,0,1,0,1,0,0,0,0,1,0,-0.24961236396815437,0.31694488007105726,-0.038732196237085376
236,0,1,0,0,4,1,1,0,0,0,0,0,1,1,84.6,360.1,0,1,0,1,0,0,0,0,1,0,-0.31310082341899775,0.32840991598342895,-0.1912319165264577
237,0,0,0,0,6,1,1,1,0,0,0,0,0,1,79.05,434.5,0,1,0,1,0,0,0,0,1,0,-0.24364054537898805,0.36495193511950363,-0.05900039435401527
238,0,0,0,0,3,1,1,0,0,0,0,0,0,0,74.4,215.8,0,1,0,1,0,0,1,0,0,0,-0.07555385841825123,0.24263651933981836,-0.016901302839035685
239,1,1,0,0,35,1,1,0,0,1,0,1,1,1,99.05,3395.8,0,1,0,1,0,0,0,0,1,0,-0.3596727968447757,0.11570794637173626,-0.25204253048185665
240,1,1,0,0,2,1,0,0,0,0,0,0,0,0,44.95,85.15,1,0,0,1,0,0,0,0,0,1,0.12680254826812298,0.185827987653361,0.2648407073412881
241,1,0,1,0,1,1,0,0,0,0,0,0,0,0,44.7,44.7,1,0,0,1,0,0,0,1,0,0,0.09678634865831205,0.13561994986798648,0.20811769839243255
242,1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.7,45.7,1,0,0,1,0,0,0,0,0,1,0.16111003524080386,0.306177209787266,0.38467273797586016
243,1,1,0,0,8,1,0,1,0,0,1,1,1,0,100.3,832.35,0,1,0,1,0,0,0,1,0,0,-0.12493293086694339,-0.010898333514265484,0.004662318252468941
244,1,0,0,0,7,1,0,0,0,0,0,0,0,0,19.25,112.3,0,0,1,1,0,0,0,0,1,0,0.23214813271572896,0.30602080433427087,0.04382178546752229
245,0,0,0,0,2,1,1,0,0,0,0,1,1,1,96.0,174.8,0,1,0,1,0,0,0,0,1,0,-0.3689435664256567,0.359699949283637,-0.2034599891411843
246,0,0,0,0,1,1,0,0,0,0,0,1,1,0,90.55,90.55,0,1,0,1,0,0,0,0,1,0,-0.253224685878672,0.34237193593278625,-0.0847841232560879
247,1,1,1,0,44,0,0,0,1,0,0,0,0,1,30.35,1359.7,1,0,0,1,0,0,0,0,1,0,-0.04232085790536911,-0.004791916359614391,0.14977264910729307
248,1,0,0,0,71,1,1,1,0,1,1,1,1,1,108.05,7532.15,0,1,0,0,0,1,0,0,1,0,-0.17636206438602725,-0.24219566518931293,-0.04551957003096527
249,1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.9,69.9,0,1,0,1,0,0,0,0,1,0,-0.2092210519795922,0.5508601432235345,-0.014637035557963848
250,1,1,1,0,62,1,1,0,1,1,0,1,1,1,103.75,6383.35,0,1,0,0,1,0,0,0,1,0,-0.21507654944075752,-0.18157836538257163,-0.1359630588775933
251,1,0,0,0,1,1,1,0,0,0,0,0,1,1,86.6,86.6,0,1,0,1,0,0,0,0,1,0,-0.3192960813395744,0.42679622967135783,-0.15273487480931489
252,0,1,1,0,33,1,1,0,1,0,0,0,0,1,80.6,2656.5,0,1,0,1,0,0,1,0,0,0,-0.17421024482410868,0.04442327201556519,-0.10889082500364392
253,0,0,0,0,35,1,1,0,1,0,1,0,0,0,85.3,2917.5,0,1,0,1,0,0,0,1,0,0,-0.11984692122694057,0.02115166955995974,-0.002173661892103687
254,0,0,0,0,34,1,0,0,0,0,0,0,0,1,70.0,2416.1,0,1,0,1,0,0,0,1,0,0,-0.097346693821495,0.24740761389179614,-0.007392130000752888
255,0,1,0,0,4,1,1,0,0,0,0,1,1,1,94.3,424.45,0,1,0,1,0,0,0,0,1,0,-0.3504259862510322,0.2754905005126652,-0.23206847243371787
256,0,0,0,0,7,1,0,0,0,1,0,1,1,1,95.35,660.9,0,1,0,1,0,0,0,0,1,0,-0.33442455764816137,0.2910411187715278,-0.1327804539440231
257,1,1,1,0,27,1,1,0,0,0,0,0,0,1,75.5,1893.95,0,1,0,1,0,0,0,0,1,0,-0.2751587356000537,0.2814385321382321,-0.20439787785868693
258,0,0,0,0,18,1,1,0,0,0,1,0,1,1,90.1,1612.75,0,1,0,1,0,0,0,0,1,0,-0.3049199669582734,0.27237789879058416,-0.12501070983689977
259,0,0,0,0,2,1,0,0,0,0,0,0,0,0,68.95,119.75,0,1,0,1,0,0,0,0,1,0,-0.13316040271001625,0.4852351893340182,0.009970065579884217
260,1,0,1,0,32,1,1,1,0,0,0,1,1,1,99.55,3204.65,0,1,0,1,0,0,0,1,0,0,-0.22392943837078286,-0.027296203021938678,-0.09643665466920841
261,1,0,1,0,18,1,0,0,0,1,0,0,1,0,57.45,990.85,1,0,0,1,0,0,0,0,1,0,-0.06976120356662793,0.13570943340634986,0.1478007904361084
262,1,0,1,0,12,1,0,0,0,0,0,0,1,0,53.65,696.35,1,0,0,0,1,0,0,1,0,0,0.05683504196905743,-0.05219191364892915,0.10275011475270762
263,1,1,0,0,8,1,1,0,0,1,0,1,1,1,100.6,819.4,0,1,0,1,0,0,0,0,1,0,-0.3474224322014599,0.1891226016305321,-0.22880582930823815
264,1,0,1,0,26,1,1,0,0,0,0,1,0,1,83.75,2070.6,0,1,0,1,0,0,0,0,1,0,-0.3291599768386324,0.30255177590039634,-0.21832465363106981
265,0,1,1,0,3,1,0,1,0,0,1,1,0,1,88.3,273.75,0,1,0,1,0,0,0,0,0,1,-0.09128851978984051,0.04545162731761698,0.03203237038112258
266,0,1,0,0,8,1,0,0,0,1,0,1,1,1,92.1,729.95,0,1,0,1,0,0,0,0,1,0,-0.3118395329004809,0.21768888865159902,-0.16208135028800533
267,1,0,1,0,38,1,0,1,1,0,0,0,0,1,79.45,3013.05,0,1,0,1,0,0,0,0,1,0,-0.21374614616976575,0.15653647718100133,-0.044103971388931615
268,1,1,0,0,14,1,0,0,0,0,0,1,1,0,90.45,1266.1,0,1,0,1,0,0,0,1,0,0,-0.15377986911589817,0.09788585197058787,-0.058704677515601385
269,1,0,1,0,32,1,0,0,0,0,0,0,0,1,69.75,2347.9,0,1,0,1,0,0,1,0,0,0,-0.09454666500089436,0.19213366748599808,-0.04581052560116666
270,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,0,0,1,1,0,0,0,0,0,1,0.4423460611713943,0.27736764050531365,0.10847506782560852
271,1,1,0,0,12,0,0,0,0,1,1,0,1,1,43.65,526.95,1,0,0,1,0,0,0,0,1,0,-0.06488040428330244,-0.01043837439105424,0.16056633567303877
272,0,0,0,0,5,0,0,0,0,1,0,0,1,0,39.5,210.75,1,0,0,1,0,0,0,0,1,0,-0.026515192515758023,0.05365306068430991,0.2308829585153028
273,1,0,1,0,40,1,1,0,0,0,0,1,1,1,97.1,3706.95,0,1,0,1,0,0,1,0,0,0,-0.25064534080992157,0.01608752115849639,-0.16168776753728772
274,0,0,0,0,5,1,0,0,0,0,0,0,1,1,80.0,412.5,0,1,0,1,0,0,0,0,1,0,-0.27870539835935654,0.46980246817420096,-0.07921316355556168
275,0,0,0,0,10,1,0,1,0,0,0,1,0,1,84.7,832.05,0,1,0,1,0,0,0,0,0,1,-0.08053792055741249,0.21388642938025457,0.08207632396074913
276,1,0,1,0,2,1,0,0,0,0,0,1,1,1,89.55,185.55,0,1,0,1,0,0,1,0,0,0,-0.1853734171707906,0.15073588193428375,-0.06674389907404839
277,1,0,0,0,23,1,1,0,0,0,1,1,0,1,90.6,1943.2,0,1,0,1,0,0,0,0,1,0,-0.30639126597034694,0.25951989177277557,-0.12910928822766063
278,0,0,0,0,23,1,1,1,0,0,0,1,0,1,90.05,2169.8,0,1,0,1,0,0,1,0,0,0,-0.19110583720802896,0.09757451784843377,-0.05172640785856837
279,1,0,1,0,49,1,1,0,1,0,0,1,1,1,99.05,4853.75,0,1,0,1,0,0,1,0,0,0,-0.24868067698615265,-0.07967084064417701,-0.14213297319121396
280,0,0,0,0,2,1,0,0,0,0,0,0,0,0,69.75,144.55,0,1,0,1,0,0,1,0,0,0,-0.023860220029504418,0.28217073551168576,0.044349784409190775
281,0,0,0,0,2,1,0,0,1,0,0,0,0,1,49.05,91.1,1,0,0,1,0,0,0,1,0,0,0.015472116680762694,0.15120279878134021,0.24639114581204785
282,1,0,0,0,7,1,1,0,0,1,0,1,1,1,98.05,713.0,0,1,0,1,0,0,1,0,0,0,-0.24436794335264045,0.09692426788627767,-0.10516205070831326
283,0,0,0,0,41,1,1,1,1,1,1,1,1,1,114.5,4527.45,0,1,0,1,0,0,1,0,0,0,-0.21774357210090356,-0.17663493224131943,-0.038006555004696935
284,1,0,0,0,2,1,0,0,0,0,0,0,1,1,80.95,171.15,0,1,0,1,0,0,0,0,1,0,-0.27313743504298577,0.4705033340143019,-0.07208340597382733
285,0,1,0,0,13,1,0,0,0,1,0,0,0,1,74.3,940.35,0,1,0,1,0,0,0,0,1,0,-0.23965351095528906,0.3159480086418385,-0.08674209554142764
286,0,1,0,0,11,1,0,0,0,0,0,1,1,0,89.7,1047.7,0,1,0,1,0,0,1,0,0,0,-0.15506013137441257,0.10430427808454946,-0.06045777346389924
287,1,1,1,0,17,1,1,0,0,1,0,1,1,1,100.45,1622.45,0,1,0,1,0,0,0,1,0,0,-0.2343131774271792,0.0019241195454520296,-0.1443990596532384
288,1,0,1,0,25,1,0,0,0,0,0,1,1,1,90.4,2178.6,0,1,0,0,1,0,0,0,1,0,-0.210273454934578,0.052370222572936595,-0.12317239363932435
289,1,0,1,0,3,1,0,0,1,1,0,0,0,1,56.15,168.15,1,0,0,1,0,0,0,0,0,1,0.04600343194079475,0.10152347160694057,0.2583778342812085
290,0,0,0,0,4,1,0,1,0,1,1,0,1,1,94.4,387.2,0,1,0,1,0,0,1,0,0,0,-0.1420524496517752,0.027366012911793546,0.04396076876597697
291,0,0,1,0,37,1,1,0,0,1,0,0,0,1,78.95,2839.65,0,1,0,1,0,0,0,1,0,0,-0.16642524249169136,0.0634971865068857,-0.09325572984243313
292,0,0,0,0,19,0,0,0,0,0,0,1,1,1,44.85,893.55,1,0,0,0,1,0,0,1,0,0,-0.007766718578247766,-0.08976530736298677,0.14543023846985637
293,1,1,1,0,39,1,1,0,1,1,0,1,1,1,105.65,4284.8,0,1,0,1,0,0,0,0,1,0,-0.33962038131157385,-0.015514083513260007,-0.24452478654149595
294,1,0,0,0,7,1,0,0,0,1,0,0,0,0,74.65,544.55,0,1,0,1,0,0,0,0,0,1,0.02808010101049518,0.2633891375794984,0.11821723277202054
295,0,0,1,0,14,1,1,1,0,0,0,1,0,1,64.7,941.0,1,0,0,1,0,0,1,0,0,0,-0.06587561105261543,0.01344182755717343,0.1187726918094102
296,0,1,1,0,11,1,1,0,0,1,1,1,1,1,104.05,1133.65,0,1,0,1,0,0,1,0,0,0,-0.2053927958472395,-0.04116367808972852,-0.09898351665400447
297,1,0,0,0,1,0,0,0,0,0,0,0,1,1,35.55,35.55,1,0,0,1,0,0,0,0,1,0,-0.03676608253509288,0.12369117161370674,0.2620771254396998
298,0,0,0,0,2,1,1,0,0,0,0,1,1,1,95.15,196.9,0,1,0,1,0,0,0,0,1,0,-0.3693853765937767,0.36142214053532645,-0.20360080073782502
299,1,0,1,0,13,1,0,0,0,1,0,1,1,1,96.65,1162.85,0,1,0,1,0,0,0,0,0,1,-0.16111089679254212,0.11199002718106553,-0.027165701013476228
300,0,1,1,0,3,1,0,0,0,0,0,1,0,1,80.4,224.05,0,1,0,1,0,0,0,0,1,0,-0.25815816546869086,0.29416754378642324,-0.1403140560499203
301,1,0,0,0,1,0,0,0,1,0,0,0,0,1,31.35,31.35,1,0,0,1,0,0,0,0,0,1,0.07443087042151986,0.06499801137391258,0.3220592016444597
302,0,0,0,0,12,1,1,0,1,0,0,1,0,1,89.75,1052.4,0,1,0,1,0,0,1,0,0,0,-0.20946288447003683,0.1404862858432886,-0.0744498330495089
303,1,0,1,0,60,1,0,0,1,0,0,1,1,1,94.4,5610.25,0,1,0,0,1,0,0,0,1,0,-0.2038940941654007,-0.1192523464118197,-0.10720914949671613
304,1,0,0,0,1,1,0,0,0,0,0,0,0,1,19.85,19.85,0,0,1,1,0,0,0,0,1,0,0.16205237200558564,0.33914186114191214,0.052766045736369886
305,0,0,0,0,6,1,1,0,1,1,1,1,1,1,109.9,669.45,0,1,0,1,0,0,0,1,0,0,-0.21650069895137805,-0.028629480674848256,-0.05005572162066931
306,1,0,0,0,15,1,0,0,0,1,1,1,1,1,101.35,1553.95,0,1,0,1,0,0,0,0,1,0,-0.30757909688506074,0.16559417759632658,-0.09500130453249414
307,1,1,0,0,21,1,0,0,0,1,0,1,0,1,60.05,1236.15,1,0,0,1,0,0,1,0,0,0,-0.06829557191806741,0.03928033903807532,0.11382913211908616
308,0,0,0,0,1,1,1,0,0,0,0,0,1,1,60.15,60.15,1,0,0,1,0,0,0,0,1,0,-0.13988473439282686,0.2950179759679486,0.12802147532207425
309,1,0,0,0,7,1,1,0,0,1,0,1,0,1,90.45,593.45,0,1,0,1,0,0,0,0,1,0,-0.32810579401777845,0.31805844257967153,-0.15765381899590236
310,1,0,1,0,53,1,0,0,1,0,0,1,1,1,94.25,4867.95,0,1,0,0,1,0,1,0,0,0,-0.14658715178260723,-0.17065841305878324,-0.060048251275526064
