,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Paperless_Billing,Monthly_Charges,Total_Charges,Internet_Service_DSL,Internet_Service_Fiber optic,Internet_Service_No,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment_Method_Bank transfer (automatic),Payment_Method_Credit card (automatic),Payment_Method_Electronic check,Payment_Method_Mailed check,x_kpca_rbf,y_kpca_rbf,z_kpca_rbf,cluster_kpca_rbf
151,0,0,0,0,7,1,0,0,0,0,0,0,0,0,20.0,137.6,0,0,1,1,0,0,1,0,0,0,0.37352154943948046,0.14288315137680818,-0.013568386433146992,0
152,1,1,1,0,49,1,1,0,1,0,0,0,1,0,90.05,4547.25,0,1,0,1,0,0,0,1,0,0,-0.16882611323529612,-0.06799198350690404,-0.10245066659354474,3
153,1,1,1,0,43,1,1,0,1,1,1,1,1,1,110.75,4687.9,0,1,0,1,0,0,1,0,0,0,-0.24660692959498864,-0.171561655816093,-0.10225854469108724,3
154,0,0,1,0,65,1,1,0,1,1,0,1,1,1,105.5,6985.65,0,1,0,1,0,0,0,0,1,0,-0.33930002398484743,-0.11207921895673131,-0.20138839857425944,3
155,1,1,1,0,56,1,1,1,0,1,0,1,1,1,104.55,5794.65,0,1,0,0,1,0,1,0,0,0,-0.17978447031979794,-0.23267730401271913,-0.06074969188569138,3
156,1,0,1,0,10,1,1,0,0,0,0,0,1,1,85.25,855.3,0,1,0,1,0,0,0,0,1,0,-0.2844634322925226,0.3703590341827998,-0.19736329752870765,2
157,0,0,1,0,43,1,0,0,0,0,0,1,0,0,56.15,2499.3,1,0,0,1,0,0,0,0,1,0,-0.016222360665067593,0.13412252914453002,0.14024546996073253,1
158,1,0,0,0,1,1,0,0,0,0,0,1,1,1,89.55,89.55,0,1,0,1,0,0,0,0,1,0,-0.281952445103064,0.43328795908460327,-0.11417998729945077,2
159,1,1,1,0,20,1,1,0,0,0,0,1,1,1,94.55,1899.65,0,1,0,1,0,0,0,0,1,0,-0.35120951242996956,0.21515205870049436,-0.2782094339398405,2
160,1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.7,45.7,1,0,0,1,0,0,0,0,0,1,0.24980780695299357,0.2952562436368943,0.4124865889452238,1
161,0,1,0,0,2,1,1,0,1,0,0,0,1,0,89.5,161.5,0,1,0,1,0,0,0,0,1,0,-0.22150431396207856,0.22172346565529083,-0.12340689422340483,2
162,0,0,0,0,3,1,0,0,0,0,0,0,0,1,69.55,222.3,0,1,0,1,0,0,1,0,0,0,-0.025942785785140546,0.33027774859558034,0.03221189386408876,2
163,0,0,0,0,1,1,0,0,0,1,0,0,0,1,74.6,74.6,0,1,0,1,0,0,0,0,0,1,0.030640261628087462,0.3024590211531738,0.10963608947596781,1
164,0,1,0,0,8,1,0,0,0,0,0,0,0,0,19.65,164.3,0,0,1,1,0,0,0,0,1,0,0.19445655468421402,0.1950868681469693,-0.005738445695648987,1
165,1,0,1,0,2,1,0,0,0,0,0,0,0,0,19.85,35.9,0,0,1,0,1,0,0,0,0,1,0.4638832063158914,-0.0011993247471592833,-0.08989285009313572,0
166,0,0,0,0,4,0,0,0,0,0,0,0,0,1,24.25,96.05,1,0,0,1,0,0,0,0,0,1,0.15590929335485612,0.08857114405732627,0.3731612031277688,1
167,0,0,0,0,2,1,0,0,0,0,0,0,0,0,69.65,145.15,0,1,0,1,0,0,0,0,1,0,-0.05880456213702223,0.5080084665885832,0.01380007118198812,2
168,0,0,0,0,4,1,0,0,0,0,0,0,0,0,45.65,191.05,1,0,0,1,0,0,0,0,0,1,0.30719237877386724,0.2577612314621938,0.3897657540688858,1
169,0,0,0,0,1,1,1,0,0,0,0,0,0,1,75.05,75.05,0,1,0,1,0,0,0,0,0,1,0.01605904892875116,0.3593875306566717,0.04558658203595077,2
170,1,1,0,0,52,0,0,0,1,0,0,1,1,1,49.15,2550.9,1,0,0,1,0,0,0,0,1,0,-0.09284311574793332,-0.03925896002654556,0.1358268078211889,3
171,0,0,0,0,2,0,0,0,0,0,0,0,1,1,34.7,62.25,1,0,0,1,0,0,0,0,1,0,-0.007116767147407951,0.1204886585989312,0.29772829131957657,1
172,1,0,1,0,1,1,0,0,0,0,0,0,1,0,80.0,80.0,0,1,0,1,0,0,0,0,1,0,-0.13916801434858098,0.35157293200432216,-0.06578158571360575,2
173,1,1,0,0,2,1,0,1,0,0,0,0,0,1,49.25,91.1,1,0,0,1,0,0,0,0,1,0,-0.031315569616879105,0.2057980636295669,0.21384054429834595,1
174,0,0,0,0,3,1,1,0,0,0,0,0,0,1,75.1,270.7,0,1,0,1,0,0,0,1,0,0,-0.08707789401916087,0.2905917975717422,-0.03231436254499796,2
175,1,0,1,0,3,1,0,0,0,1,0,0,0,1,50.15,168.15,1,0,0,1,0,0,0,0,1,0,-0.012207456361456986,0.23541618454671023,0.22478965941911208,1
176,0,0,0,0,25,1,0,1,1,0,0,0,0,1,79.85,2015.35,0,1,0,1,0,0,1,0,0,0,-0.10478727922453338,0.10983916357248917,0.05255879644782124,1
177,1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.55,19.55,0,0,1,1,0,0,0,0,0,1,0.5764360847189823,0.23825879781728643,0.07641375842779273,0
178,0,0,1,0,4,1,1,0,0,0,0,0,1,1,85.95,381.3,0,1,0,1,0,0,0,0,1,0,-0.27403176318078787,0.3759673811899214,-0.18420218630595567,2
179,1,0,0,0,3,1,0,0,0,0,0,0,0,1,45.35,141.5,1,0,0,1,0,0,0,0,1,0,0.048546281928162786,0.4055449298481506,0.3192686730890244,1
180,1,1,1,0,33,1,1,0,0,0,0,1,1,1,94.5,3105.55,0,1,0,1,0,0,0,0,1,0,-0.35773864833131586,0.16932626209598997,-0.28740046366290317,2
181,0,1,0,0,30,1,1,1,1,1,0,0,0,0,91.7,2758.15,0,1,0,1,0,0,0,1,0,0,-0.13840536153253194,-0.04541962030814439,-0.015295781886196928,3
182,0,0,0,0,45,1,1,0,0,1,1,0,0,1,87.25,3941.7,0,1,0,1,0,0,0,0,1,0,-0.2526604185451985,0.14387908557710713,-0.09558945975159118,2
183,1,0,0,0,10,1,1,1,0,0,0,1,1,0,98.55,1008.55,0,1,0,1,0,0,0,0,1,0,-0.25411072241455535,0.21173880132637257,-0.10691961882997943,2
184,1,1,0,0,20,1,1,0,0,1,0,1,1,1,98.55,1842.8,0,1,0,1,0,0,0,0,1,0,-0.35783835819104487,0.19163605407128326,-0.24630962673417983,2
185,0,0,0,0,15,1,0,0,1,0,0,0,1,1,85.9,1269.55,0,1,0,1,0,0,1,0,0,0,-0.14903446845478444,0.17082264922410362,-0.01090562755394953,2
186,0,0,0,0,22,1,0,0,0,0,0,1,1,0,89.25,1907.85,0,1,0,1,0,0,0,0,1,0,-0.24050648808600938,0.330488571129101,-0.11067746516528099,2
187,1,0,1,0,3,1,0,0,0,0,0,0,0,1,70.3,208.85,0,1,0,1,0,0,0,0,1,0,-0.13662486537624566,0.4844739015749729,-0.05599547040782329,2
188,1,0,0,0,15,1,1,0,0,0,0,1,1,1,93.35,1444.65,0,1,0,1,0,0,0,0,1,0,-0.3648700971899667,0.3770675976528192,-0.22849370101444905,2
189,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.9,19.9,0,0,1,1,0,0,0,0,0,1,0.568479139888385,0.23500850977140192,0.06777254480182521,0
190,0,0,1,0,5,1,0,1,0,1,0,0,1,1,88.9,454.15,0,1,0,1,0,0,0,0,0,1,-0.0755674459982452,0.09323449501422809,0.05617809592040747,1
191,1,0,1,0,33,1,0,0,0,1,0,1,1,1,95.8,3036.75,0,1,0,0,1,0,0,0,1,0,-0.23680029128282973,-0.04186666867688451,-0.11889421136733623,3
192,1,0,0,0,2,1,1,0,1,0,0,0,0,1,82.0,184.65,0,1,0,1,0,0,0,0,1,0,-0.23010754776355122,0.4233161334834597,-0.08890536113356688,2
193,1,0,0,0,2,1,0,0,0,0,0,0,0,0,45.35,89.5,1,0,0,1,0,0,0,0,1,0,0.11073283054427605,0.3545228227945665,0.3189231281324679,1
194,0,0,0,0,1,1,0,0,0,0,1,0,0,1,52.2,52.2,1,0,0,1,0,0,0,0,1,0,0.006272812651709722,0.2876991950421332,0.3128537953890697,1
195,0,1,0,0,46,1,1,1,1,1,0,1,1,1,110.0,4874.8,0,1,0,0,1,0,0,0,1,0,-0.23812501222262805,-0.16424409936990775,-0.09930039773511223,3
196,1,0,0,0,62,1,1,0,0,1,0,1,1,1,96.75,6125.4,0,1,0,0,1,0,0,0,1,0,-0.25754486944072374,-0.13041914927907747,-0.1397765094773039,3
197,0,0,0,0,10,1,1,0,0,0,1,1,1,1,98.5,1058.25,0,1,0,1,0,0,0,0,1,0,-0.32343312607493635,0.25621894313510685,-0.15056274498925357,2
198,1,0,0,0,6,1,0,0,1,0,0,1,0,1,85.35,489.45,0,1,0,1,0,0,0,0,1,0,-0.2423687142625892,0.39119179175142604,-0.06215957131079483,2
199,1,0,1,0,40,1,1,0,1,0,0,1,1,1,101.3,4113.1,0,1,0,1,0,0,0,0,1,0,-0.381428706785811,0.09136539312927049,-0.25051555277251475,2
200,1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.55,69.55,0,1,0,1,0,0,0,0,1,0,-0.13217690986658798,0.5834004099751109,-0.006112519011046269,2
201,1,0,0,0,58,1,1,0,1,1,0,1,1,1,103.25,6017.65,0,1,0,0,1,0,1,0,0,0,-0.21566203053676689,-0.24123416860873806,-0.07276863207330139,3
202,1,0,0,0,70,1,1,1,0,0,1,1,1,1,104.0,7250.15,0,1,0,0,0,1,0,1,0,0,-0.16357017450084113,-0.2836321728247934,-0.010624940186576622,3
203,0,0,0,0,2,1,0,0,0,1,0,0,1,1,86.2,178.7,0,1,0,1,0,0,0,0,0,1,-0.054161860327155725,0.2383988169974396,0.06209166076990702,2
204,1,0,1,0,21,1,1,0,1,1,1,1,1,1,111.2,2317.1,0,1,0,1,0,0,0,0,1,0,-0.34749589638112416,0.005539127149400855,-0.16376475264231938,2
205,0,0,1,0,16,1,0,0,1,1,0,1,0,1,89.45,1430.25,0,1,0,1,0,0,0,1,0,0,-0.1743520275167952,0.0394068749382824,-0.030728755124721865,2
206,1,1,1,0,7,1,1,0,0,0,0,1,1,1,95.6,644.35,0,1,0,1,0,0,1,0,0,0,-0.21818631876393693,0.07954725824606679,-0.14831617281579546,2
207,1,0,1,0,60,1,0,0,1,1,0,1,0,0,90.95,5453.4,0,1,0,0,1,0,0,0,1,0,-0.16454352317120458,-0.14997515597731098,-0.06420825293749577,3
208,0,0,1,0,50,1,1,1,1,0,1,1,1,0,108.55,5610.7,0,1,0,0,1,0,0,0,1,0,-0.2043252591155578,-0.2291373721611864,-0.039087731836266806,3
209,0,1,0,0,4,1,0,0,0,0,0,1,0,1,78.85,292.8,0,1,0,1,0,0,0,0,1,0,-0.23118278579675225,0.38716968361917575,-0.1136287572503338,2
210,1,0,0,0,1,1,0,0,0,0,0,0,0,0,44.4,44.4,1,0,0,1,0,0,0,0,0,1,0.3142976076728645,0.2618254624874495,0.40197460690932907,1
211,0,1,0,0,55,1,1,0,0,1,0,1,1,1,100.0,5509.3,0,1,0,0,1,0,0,0,1,0,-0.24668544305598453,-0.10742148274025762,-0.15015266116345397,3
212,0,0,1,0,12,1,0,0,0,0,0,0,0,0,19.8,229.6,0,0,1,0,1,0,1,0,0,0,0.32535275085166326,-0.06440005980186851,-0.1382113485943609,0
213,1,0,0,0,1,1,0,0,0,0,0,1,1,1,89.9,89.9,0,1,0,1,0,0,0,0,1,0,-0.2823467143823221,0.43293705280756767,-0.11446652769756502,2
214,0,0,0,0,62,1,1,0,0,1,0,1,1,1,100.15,6413.65,0,1,0,0,1,0,0,0,1,0,-0.25656847793711773,-0.13742882871781534,-0.13710025250682442,3
215,1,0,0,0,1,1,0,0,1,0,0,0,0,0,50.8,50.8,1,0,0,1,0,0,0,0,1,0,0.05182201866537894,0.27188452848486155,0.2999129397701813,1
216,1,1,1,0,20,1,0,0,1,0,0,0,0,1,73.65,1463.5,0,1,0,1,0,0,0,0,1,0,-0.2047191779385041,0.26412904526029185,-0.10870253865880258,2
217,0,0,0,0,3,1,0,0,1,0,0,1,1,1,95.1,307.4,0,1,0,1,0,0,0,0,1,0,-0.2964172956241301,0.32800795935330634,-0.10675477745724492,2
218,1,0,0,0,22,1,1,0,0,0,0,1,1,1,94.65,2104.55,0,1,0,1,0,0,0,1,0,0,-0.23929726614812552,0.14089703249411858,-0.12312179615268987,2
219,1,0,1,0,4,1,0,0,0,1,1,0,0,1,80.6,319.15,0,1,0,1,0,0,0,0,0,1,-0.015914071484999674,0.13972836599625987,0.09180268212463935,1
220,1,0,1,0,59,1,1,0,0,0,0,0,1,0,85.55,5084.65,0,1,0,0,1,0,0,0,1,0,-0.1520469186930087,-0.07726085525871595,-0.13305071631226537,3
221,0,0,0,0,60,0,0,0,1,0,0,1,1,1,50.8,3027.4,1,0,0,1,0,0,0,0,1,0,-0.08883764447766726,-0.03617702303568067,0.18319752974286851,1
222,0,0,0,0,15,1,0,1,0,1,1,1,1,0,105.1,1582.75,0,1,0,1,0,0,0,0,1,0,-0.22112988006475773,0.05926020116528337,-0.008970104038308217,2
223,1,0,0,0,10,1,0,1,1,1,1,1,1,1,110.1,1043.3,0,1,0,1,0,0,0,0,1,0,-0.26149879604072973,0.03976727813498031,-0.026867347005825753,2
224,0,0,0,0,6,1,0,0,0,1,0,0,1,0,83.9,497.55,0,1,0,1,0,0,0,0,1,0,-0.17681577391227835,0.32559879575613176,-0.03796270832941726,2
225,0,0,1,0,63,1,1,1,1,1,0,1,0,1,100.55,6215.35,0,1,0,1,0,0,0,0,1,0,-0.28317448801452555,-0.10912911154597585,-0.12236266270488404,3
226,1,0,1,0,50,1,1,0,1,1,0,1,1,1,103.85,5017.9,0,1,0,1,0,0,1,0,0,0,-0.28619586521260476,-0.14902537795487725,-0.13739877179444349,3
227,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.6,24.6,1,0,0,1,0,0,0,0,1,0,0.07569056098406429,0.12190509826499424,0.3302887910380646,1
228,0,0,0,0,12,1,0,1,0,0,1,1,1,1,98.9,1120.95,0,1,0,1,0,0,1,0,0,0,-0.17042233611673469,0.032048041731511226,0.026022233431095058,3
229,0,0,0,0,9,1,1,0,0,1,0,1,1,0,98.3,923.5,0,1,0,1,0,0,0,1,0,0,-0.18622307704893926,0.06610591954842296,-0.06910155911641509,2
230,1,0,0,0,17,1,0,1,0,0,0,1,1,0,93.85,1625.65,0,1,0,1,0,0,0,0,1,0,-0.21992359900620764,0.22808660830517333,-0.05039778436336358,2
231,1,1,0,0,9,1,1,0,0,1,0,1,1,1,100.5,918.6,0,1,0,1,0,0,0,0,1,0,-0.34156907702456984,0.21148827324995387,-0.2295692733437051,2
232,1,1,0,0,10,1,0,0,1,0,0,0,0,1,72.85,688.65,0,1,0,1,0,0,0,0,1,0,-0.19565371934949768,0.3497878025031596,-0.06653719740938549,2
233,1,1,1,0,1,1,1,0,0,0,0,0,0,1,73.55,73.55,0,1,0,1,0,0,0,0,1,0,-0.2158049659112942,0.3430933215938269,-0.16637866977066496,2
234,0,1,0,0,3,1,1,0,1,0,0,0,0,1,79.4,205.05,0,1,0,1,0,0,0,0,1,0,-0.23707578138525176,0.32480384408754176,-0.12770783978300038,2
235,0,0,0,0,13,1,0,0,1,1,0,0,0,1,81.15,952.3,0,1,0,1,0,0,0,0,1,0,-0.2133175590105566,0.34050774496264646,-0.02722235902438694,2
236,0,1,0,0,4,1,1,0,0,0,0,0,1,1,84.6,360.1,0,1,0,1,0,0,0,0,1,0,-0.2816243794527059,0.35773374526190255,-0.18835923324905582,2
237,0,0,0,0,6,1,1,1,0,0,0,0,0,1,79.05,434.5,0,1,0,1,0,0,0,0,1,0,-0.20064887864885061,0.3922750181791337,-0.05025111181068738,2
238,0,0,0,0,3,1,1,0,0,0,0,0,0,0,74.4,215.8,0,1,0,1,0,0,1,0,0,0,-0.027348730834264864,0.24547266958321642,-0.019250936286514864,2
239,1,1,0,0,35,1,1,0,0,1,0,1,1,1,99.05,3395.8,0,1,0,1,0,0,0,0,1,0,-0.3645070985325145,0.13509212364791318,-0.25603423403623016,2
240,1,1,0,0,2,1,0,0,0,0,0,0,0,0,44.95,85.15,1,0,0,1,0,0,0,0,0,1,0.19087480634662526,0.17249556496372226,0.2811545395382741,1
241,1,0,1,0,1,1,0,0,0,0,0,0,0,0,44.7,44.7,1,0,0,1,0,0,0,1,0,0,0.15224569166714363,0.11735240304993423,0.2260052906016399,1
242,1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.7,45.7,1,0,0,1,0,0,0,0,0,1,0.24980780695299348,0.2952562436368943,0.4124865889452239,1
243,1,1,0,0,8,1,0,1,0,0,1,1,1,0,100.3,832.35,0,1,0,1,0,0,0,1,0,0,-0.12470933856485544,-0.013111759870997903,0.01345882048190993,3
244,1,0,0,0,7,1,0,0,0,0,0,0,0,0,19.25,112.3,0,0,1,1,0,0,0,0,1,0,0.3322061819442196,0.2861010474001091,0.01824480222420454,0
245,0,0,0,0,2,1,1,0,0,0,0,1,1,1,96.0,174.8,0,1,0,1,0,0,0,0,1,0,-0.3380535714528285,0.39335661557762525,-0.19893149211423022,2
246,0,0,0,0,1,1,0,0,0,0,0,1,1,0,90.55,90.55,0,1,0,1,0,0,0,0,1,0,-0.21252821643875905,0.36708648927077836,-0.07775984326843859,2
247,1,1,1,0,44,0,0,0,1,0,0,0,0,1,30.35,1359.7,1,0,0,1,0,0,0,0,1,0,-0.031588298883877146,-0.012736246346795653,0.1766143613686592,1
248,1,0,0,0,71,1,1,1,0,1,1,1,1,1,108.05,7532.15,0,1,0,0,0,1,0,0,1,0,-0.21495908517238627,-0.26636974020960313,-0.04419792202665527,3
249,1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.9,69.9,0,1,0,1,0,0,0,0,1,0,-0.13289573885955017,0.5834126461396727,-0.006459865792310825,2
250,1,1,1,0,62,1,1,0,1,1,0,1,1,1,103.75,6383.35,0,1,0,0,1,0,0,0,1,0,-0.24968566329485342,-0.1943487963388,-0.14323519528574172,3
251,1,0,0,0,1,1,1,0,0,0,0,0,1,1,86.6,86.6,0,1,0,1,0,0,0,0,1,0,-0.27379448752263963,0.4610148041032315,-0.14841912567033785,2
252,0,1,1,0,33,1,1,0,1,0,0,0,0,1,80.6,2656.5,0,1,0,1,0,0,1,0,0,0,-0.16871815653893488,0.043493921432400315,-0.11158148812469065,2
253,0,0,0,0,35,1,1,0,1,0,1,0,0,0,85.3,2917.5,0,1,0,1,0,0,0,1,0,0,-0.11142642087825592,0.014711572108262962,0.003112138670661149,3
254,0,0,0,0,34,1,0,0,0,0,0,0,0,1,70.0,2416.1,0,1,0,1,0,0,0,1,0,0,-0.04989586057458278,0.2510111436859673,-0.006779299871092658,2
255,0,1,0,0,4,1,1,0,0,0,0,1,1,1,94.3,424.45,0,1,0,1,0,0,0,0,1,0,-0.33011629257858377,0.30416442440796654,-0.2297090990952937,2
256,0,0,0,0,7,1,0,0,0,1,0,1,1,1,95.35,660.9,0,1,0,1,0,0,0,0,1,0,-0.30998706648924196,0.31760851015328,-0.12393828071688999,2
257,1,1,1,0,27,1,1,0,0,0,0,0,0,1,75.5,1893.95,0,1,0,1,0,0,0,0,1,0,-0.24605000221973908,0.3031767315095246,-0.20914775676270278,2
258,0,0,0,0,18,1,1,0,0,0,1,0,1,1,90.1,1612.75,0,1,0,1,0,0,0,0,1,0,-0.28130704784170446,0.29650373210647385,-0.11854550336075854,2
259,0,0,0,0,2,1,0,0,0,0,0,0,0,0,68.95,119.75,0,1,0,1,0,0,0,0,1,0,-0.05711702754323267,0.5079812464222315,0.014535585033381962,2
260,1,0,1,0,32,1,1,1,0,0,0,1,1,1,99.55,3204.65,0,1,0,1,0,0,0,1,0,0,-0.23355594886437692,-0.030602696512657276,-0.09460071047198158,3
261,1,0,1,0,18,1,0,0,0,1,0,0,1,0,57.45,990.85,1,0,0,1,0,0,0,0,1,0,-0.037299811591791854,0.1318428966179214,0.1727744725515662,1
262,1,0,1,0,12,1,0,0,0,0,0,0,1,0,53.65,696.35,1,0,0,0,1,0,0,1,0,0,0.07913367798911355,-0.08262060450900607,0.11327538096098855,1
263,1,1,0,0,8,1,1,0,0,1,0,1,1,1,100.6,819.4,0,1,0,1,0,0,0,0,1,0,-0.33942678719414904,0.2127561479161194,-0.2274875772075726,2
264,1,0,1,0,26,1,1,0,0,0,0,1,0,1,83.75,2070.6,0,1,0,1,0,0,0,0,1,0,-0.3016859681250007,0.3269250755731596,-0.22226483177302253,2
265,0,1,1,0,3,1,0,1,0,0,1,1,0,1,88.3,273.75,0,1,0,1,0,0,0,0,0,1,-0.07806148488644676,0.04318862964119008,0.04106472352870879,1
266,0,1,0,0,8,1,0,0,0,1,0,1,1,1,92.1,729.95,0,1,0,1,0,0,0,0,1,0,-0.2962750763243946,0.24020684132520806,-0.15628223744420844,2
267,1,0,1,0,38,1,0,1,1,0,0,0,0,1,79.45,3013.05,0,1,0,1,0,0,0,0,1,0,-0.19760558617234023,0.16628249956591637,-0.036474880613599506,2
268,1,1,0,0,14,1,0,0,0,0,0,1,1,0,90.45,1266.1,0,1,0,1,0,0,0,1,0,0,-0.13832340322440556,0.10209913565965363,-0.05663101631470346,2
269,1,0,1,0,32,1,0,0,0,0,0,0,0,1,69.75,2347.9,0,1,0,1,0,0,1,0,0,0,-0.05462614483106063,0.18896538197008,-0.049421410985360445,2
270,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,0,0,1,1,0,0,0,0,0,1,0.5686217555347819,0.2346890898615309,0.06765889921239435,0
271,1,1,0,0,12,0,0,0,0,1,1,0,1,1,43.65,526.95,1,0,0,1,0,0,0,0,1,0,-0.05841087417990416,-0.015839590309650205,0.18943714845996756,1
272,0,0,0,0,5,0,0,0,0,1,0,0,1,0,39.5,210.75,1,0,0,1,0,0,0,0,1,0,-0.004318753393314873,0.0471369729322127,0.26577097715940423,1
273,1,0,1,0,40,1,1,0,0,0,0,1,1,1,97.1,3706.95,0,1,0,1,0,0,1,0,0,0,-0.2557486042499177,0.015240626003368977,-0.1670635971527337,2
274,0,0,0,0,5,1,0,0,0,0,0,0,1,1,80.0,412.5,0,1,0,1,0,0,0,0,1,0,-0.22184351025994992,0.5023038925752475,-0.0699827713110415,2
275,0,0,0,0,10,1,0,1,0,0,0,1,0,1,84.7,832.05,0,1,0,1,0,0,0,0,0,1,-0.03839968798082892,0.21796687849866664,0.0922601205339833,1
276,1,0,1,0,2,1,0,0,0,0,0,1,1,1,89.55,185.55,0,1,0,1,0,0,1,0,0,0,-0.16384686107504742,0.15619004596219518,-0.06289994369063895,2
277,1,0,0,0,23,1,1,0,0,0,1,1,0,1,90.6,1943.2,0,1,0,1,0,0,0,0,1,0,-0.2849279212422768,0.2829677585761465,-0.1241682557653963,2
278,0,0,0,0,23,1,1,1,0,0,0,1,0,1,90.05,2169.8,0,1,0,1,0,0,1,0,0,0,-0.1796274223518296,0.10120736806513779,-0.04705650235924447,2
279,1,0,1,0,49,1,1,0,1,0,0,1,1,1,99.05,4853.75,0,1,0,1,0,0,1,0,0,0,-0.26856808745830874,-0.08645840158216367,-0.14645016848149134,3
280,0,0,0,0,2,1,0,0,0,0,0,0,0,0,69.75,144.55,0,1,0,1,0,0,1,0,0,0,0.03659180035124546,0.2822845549880692,0.04448504399940303,1
281,0,0,0,0,2,1,0,0,1,0,0,0,0,1,49.05,91.1,1,0,0,1,0,0,0,1,0,0,0.06035504294615124,0.14407514845743497,0.2769140841279844,1
282,1,0,0,0,7,1,1,0,0,1,0,1,1,1,98.05,713.0,0,1,0,1,0,0,1,0,0,0,-0.23763854890476901,0.10431815452402325,-0.10174791951748581,2
283,0,0,0,0,41,1,1,1,1,1,1,1,1,1,114.5,4527.45,0,1,0,1,0,0,1,0,0,0,-0.2495823585509936,-0.19114853592879305,-0.030599466841965725,3
284,1,0,0,0,2,1,0,0,0,0,0,0,1,1,80.95,171.15,0,1,0,1,0,0,0,0,1,0,-0.21602223290082345,0.5028777482656888,-0.06333656235621643,2
285,0,1,0,0,13,1,0,0,0,1,0,0,0,1,74.3,940.35,0,1,0,1,0,0,0,0,1,0,-0.2024184182302475,0.3384325857707802,-0.08043993151327554,2
286,0,1,0,0,11,1,0,0,0,0,0,1,1,0,89.7,1047.7,0,1,0,1,0,0,1,0,0,0,-0.13877467440537028,0.10800635108259038,-0.05820187757549744,2
287,1,1,1,0,17,1,1,0,0,1,0,1,1,1,100.45,1622.45,0,1,0,1,0,0,0,1,0,0,-0.24084669421727647,0.0042224153197058445,-0.14474501366681092,2
288,1,0,1,0,25,1,0,0,0,0,0,1,1,1,90.4,2178.6,0,1,0,0,1,0,0,0,1,0,-0.20672806979881864,0.050682120511016525,-0.12520859391218211,2
289,1,0,1,0,3,1,0,0,1,1,0,0,0,1,56.15,168.15,1,0,0,1,0,0,0,0,0,1,0.08751105047146823,0.08730403722779873,0.2855928669968069,1
290,0,0,0,0,4,1,0,1,0,1,1,0,1,1,94.4,387.2,0,1,0,1,0,0,1,0,0,0,-0.1367119099460584,0.025500518023244784,0.05893503481811653,3
291,0,0,1,0,37,1,1,0,0,1,0,0,0,1,78.95,2839.65,0,1,0,1,0,0,0,1,0,0,-0.1547513650186731,0.05936915454516827,-0.09591394448229716,2
292,0,0,0,0,19,0,0,0,0,0,0,1,1,1,44.85,893.55,1,0,0,0,1,0,0,1,0,0,-0.0038454637803705546,-0.10967018581320223,0.1692862802514822,3
293,1,1,1,0,39,1,1,0,1,1,0,1,1,1,105.65,4284.8,0,1,0,1,0,0,0,0,1,0,-0.36094457428300086,-0.006806663907486789,-0.2508795151189312,2
294,1,0,0,0,7,1,0,0,0,1,0,0,0,0,74.65,544.55,0,1,0,1,0,0,0,0,0,1,0.09161891116649067,0.25943480991719076,0.11874776111991592,1
295,0,0,1,0,14,1,1,1,0,0,0,1,0,1,64.7,941.0,1,0,0,1,0,0,1,0,0,0,-0.05126899199105152,0.0014977741944241195,0.1418833142096543,1
296,0,1,1,0,11,1,1,0,0,1,1,1,1,1,104.05,1133.65,0,1,0,1,0,0,1,0,0,0,-0.21619529969807794,-0.043007717493951034,-0.09623101532598219,3
297,1,0,0,0,1,0,0,0,0,0,0,0,1,1,35.55,35.55,1,0,0,1,0,0,0,0,1,0,-0.005415233839695858,0.12196009976595312,0.3001850331413104,1
298,0,0,0,0,2,1,1,0,0,0,0,1,1,1,95.15,196.9,0,1,0,1,0,0,0,0,1,0,-0.3377895922005269,0.39434376438193475,-0.19879928254138612,2
299,1,0,1,0,13,1,0,0,0,1,0,1,1,1,96.65,1162.85,0,1,0,1,0,0,0,0,0,1,-0.14211482776730855,0.11339073363922178,-0.022902875198658093,2
300,0,1,1,0,3,1,0,0,0,0,0,1,0,1,80.4,224.05,0,1,0,1,0,0,0,0,1,0,-0.22527670405013966,0.31577082233569354,-0.13643731934767503,2
301,1,0,0,0,1,0,0,0,1,0,0,0,0,1,31.35,31.35,1,0,0,1,0,0,0,0,0,1,0.11129585918675489,0.05080019564855653,0.3571979360570197,1
302,0,0,0,0,12,1,1,0,1,0,0,1,0,1,89.75,1052.4,0,1,0,1,0,0,1,0,0,0,-0.19287556841525844,0.14781726609900672,-0.07048055919594132,2
303,1,0,1,0,60,1,0,0,1,0,0,1,1,1,94.4,5610.25,0,1,0,0,1,0,0,0,1,0,-0.226658088420803,-0.13105583623099618,-0.11092086748997416,3
304,1,0,0,0,1,1,0,0,0,0,0,0,0,1,19.85,19.85,0,0,1,1,0,0,0,0,1,0,0.25510582730877684,0.3276124537035621,0.03581398769308947,1
